Team,Season,Conference,Game_Number,Date,Day,Location,TeamRank,Opponent,OpponentRank,OpponentConf,Result,Points,Opponent_Points,TotalWins,TotalLosses,Streak,Notes
iowa-state,2016.0,Big 12,1.0,2016-09-03,Sat,Home,NA,northern-iowa,NA,Non-Major,L,20.0,25.0,0.0,1.0,L 1,
iowa-state,2016.0,Big 12,2.0,2016-09-10,Sat,Away,NA,iowa,16.0,Big Ten,L,3.0,42.0,0.0,2.0,L 2,
iowa-state,2016.0,Big 12,3.0,2016-09-17,Sat,Away,NA,texas-christian,NA,Big 12,L,20.0,41.0,0.0,3.0,L 3,
iowa-state,2016.0,Big 12,4.0,2016-09-24,Sat,Home,NA,san-jose-state,NA,MWC,W,44.0,10.0,1.0,3.0,W 1,
iowa-state,2016.0,Big 12,5.0,2016-10-01,Sat,Home,NA,baylor,13.0,Big 12,L,42.0,45.0,1.0,4.0,L 1,
iowa-state,2016.0,Big 12,6.0,2016-10-08,Sat,Away,NA,oklahoma-state,NA,Big 12,L,31.0,38.0,1.0,5.0,L 2,
iowa-state,2016.0,Big 12,7.0,2016-10-15,Sat,Away,NA,texas,NA,Big 12,L,6.0,27.0,1.0,6.0,L 3,
iowa-state,2016.0,Big 12,8.0,2016-10-29,Sat,Home,NA,kansas-state,NA,Big 12,L,26.0,31.0,1.0,7.0,L 4,
iowa-state,2016.0,Big 12,9.0,2016-11-03,Thu,Home,NA,oklahoma,12.0,Big 12,L,24.0,34.0,1.0,8.0,L 5,
iowa-state,2016.0,Big 12,10.0,2016-11-12,Sat,Away,NA,kansas,NA,Big 12,W,31.0,24.0,2.0,8.0,W 1,
iowa-state,2016.0,Big 12,11.0,2016-11-19,Sat,Home,NA,texas-tech,NA,Big 12,W,66.0,10.0,3.0,8.0,W 2,
iowa-state,2016.0,Big 12,12.0,2016-11-26,Sat,Home,NA,west-virginia,19.0,Big 12,L,19.0,49.0,3.0,9.0,L 1,
iowa-state,2015.0,Big 12,1.0,2015-09-05,Sat,Home,NA,northern-iowa,NA,Non-Major,W,31.0,7.0,1.0,0.0,W 1,
iowa-state,2015.0,Big 12,2.0,2015-09-12,Sat,Home,NA,iowa,NA,Big Ten,L,17.0,31.0,1.0,1.0,L 1,
iowa-state,2015.0,Big 12,3.0,2015-09-19,Sat,Away,NA,toledo,NA,MAC,L,23.0,30.0,1.0,2.0,L 2,
iowa-state,2015.0,Big 12,4.0,2015-10-03,Sat,Home,NA,kansas,NA,Big 12,W,38.0,13.0,2.0,2.0,W 1,
iowa-state,2015.0,Big 12,5.0,2015-10-10,Sat,Away,NA,texas-tech,NA,Big 12,L,31.0,66.0,2.0,3.0,L 1,
iowa-state,2015.0,Big 12,6.0,2015-10-17,Sat,Home,NA,texas-christian,3.0,Big 12,L,21.0,45.0,2.0,4.0,L 2,
iowa-state,2015.0,Big 12,7.0,2015-10-24,Sat,Away,NA,baylor,2.0,Big 12,L,27.0,45.0,2.0,5.0,L 3,
iowa-state,2015.0,Big 12,8.0,2015-10-31,Sat,Home,NA,texas,NA,Big 12,W,24.0,0.0,3.0,5.0,W 1,
iowa-state,2015.0,Big 12,9.0,2015-11-07,Sat,Away,NA,oklahoma,14.0,Big 12,L,16.0,52.0,3.0,6.0,L 1,
iowa-state,2015.0,Big 12,10.0,2015-11-14,Sat,Home,NA,oklahoma-state,5.0,Big 12,L,31.0,35.0,3.0,7.0,L 2,
iowa-state,2015.0,Big 12,11.0,2015-11-21,Sat,Away,NA,kansas-state,NA,Big 12,L,35.0,38.0,3.0,8.0,L 3,
iowa-state,2015.0,Big 12,12.0,2015-11-28,Sat,Away,NA,west-virginia,NA,Big 12,L,6.0,30.0,3.0,9.0,L 4,
iowa-state,2014.0,Big 12,1.0,2014-08-30,Sat,Home,NA,north-dakota-state,NA,Non-Major,L,14.0,34.0,0.0,1.0,L 1,
iowa-state,2014.0,Big 12,2.0,2014-09-06,Sat,Home,NA,kansas-state,20.0,Big 12,L,28.0,32.0,0.0,2.0,L 2,
iowa-state,2014.0,Big 12,3.0,2014-09-13,Sat,Away,NA,iowa,NA,Big Ten,W,20.0,17.0,1.0,2.0,W 1,
iowa-state,2014.0,Big 12,4.0,2014-09-27,Sat,Home,NA,baylor,7.0,Big 12,L,28.0,49.0,1.0,3.0,L 1,
iowa-state,2014.0,Big 12,5.0,2014-10-04,Sat,Away,NA,oklahoma-state,21.0,Big 12,L,20.0,37.0,1.0,4.0,L 2,
iowa-state,2014.0,Big 12,6.0,2014-10-11,Sat,Home,NA,toledo,NA,MAC,W,37.0,30.0,2.0,4.0,W 1,
iowa-state,2014.0,Big 12,7.0,2014-10-18,Sat,Away,NA,texas,NA,Big 12,L,45.0,48.0,2.0,5.0,L 1,
iowa-state,2014.0,Big 12,8.0,2014-11-01,Sat,Home,NA,oklahoma,19.0,Big 12,L,14.0,59.0,2.0,6.0,L 2,
iowa-state,2014.0,Big 12,9.0,2014-11-08,Sat,Away,NA,kansas,NA,Big 12,L,14.0,34.0,2.0,7.0,L 3,
iowa-state,2014.0,Big 12,10.0,2014-11-22,Sat,Home,NA,texas-tech,NA,Big 12,L,31.0,34.0,2.0,8.0,L 4,
iowa-state,2014.0,Big 12,11.0,2014-11-29,Sat,Home,NA,west-virginia,NA,Big 12,L,24.0,37.0,2.0,9.0,L 5,
iowa-state,2014.0,Big 12,12.0,2014-12-06,Sat,Away,NA,texas-christian,4.0,Big 12,L,3.0,55.0,2.0,10.0,L 6,
iowa-state,2013.0,Big 12,1.0,2013-08-31,Sat,Home,NA,northern-iowa,NA,Non-Major,L,20.0,28.0,0.0,1.0,L 1,
iowa-state,2013.0,Big 12,2.0,2013-09-14,Sat,Home,NA,iowa,NA,Big Ten,L,21.0,27.0,0.0,2.0,L 2,
iowa-state,2013.0,Big 12,3.0,2013-09-26,Thu,Away,NA,tulsa,NA,CUSA,W,38.0,21.0,1.0,2.0,W 1,
iowa-state,2013.0,Big 12,4.0,2013-10-03,Thu,Home,NA,texas,NA,Big 12,L,30.0,31.0,1.0,3.0,L 1,
iowa-state,2013.0,Big 12,5.0,2013-10-12,Sat,Away,NA,texas-tech,20.0,Big 12,L,35.0,42.0,1.0,4.0,L 2,
iowa-state,2013.0,Big 12,6.0,2013-10-19,Sat,Away,NA,baylor,12.0,Big 12,L,7.0,71.0,1.0,5.0,L 3,
iowa-state,2013.0,Big 12,7.0,2013-10-26,Sat,Home,NA,oklahoma-state,19.0,Big 12,L,27.0,58.0,1.0,6.0,L 4,
iowa-state,2013.0,Big 12,8.0,2013-11-02,Sat,Away,NA,kansas-state,NA,Big 12,L,7.0,41.0,1.0,7.0,L 5,
iowa-state,2013.0,Big 12,9.0,2013-11-09,Sat,Home,NA,texas-christian,NA,Big 12,L,17.0,21.0,1.0,8.0,L 6,
iowa-state,2013.0,Big 12,10.0,2013-11-16,Sat,Away,NA,oklahoma,22.0,Big 12,L,10.0,48.0,1.0,9.0,L 7,
iowa-state,2013.0,Big 12,11.0,2013-11-23,Sat,Home,NA,kansas,NA,Big 12,W,34.0,0.0,2.0,9.0,W 1,
iowa-state,2013.0,Big 12,12.0,2013-11-30,Sat,Away,NA,west-virginia,NA,Big 12,W,52.0,44.0,3.0,9.0,W 2,
iowa-state,2012.0,Big 12,1.0,2012-09-01,Sat,Home,NA,tulsa,NA,CUSA,W,38.0,23.0,1.0,0.0,W 1,
iowa-state,2012.0,Big 12,2.0,2012-09-08,Sat,Away,NA,iowa,NA,Big Ten,W,9.0,6.0,2.0,0.0,W 2,
iowa-state,2012.0,Big 12,3.0,2012-09-15,Sat,Home,NA,western-illinois,NA,Non-Major,W,37.0,3.0,3.0,0.0,W 3,
iowa-state,2012.0,Big 12,4.0,2012-09-29,Sat,Home,NA,texas-tech,NA,Big 12,L,13.0,24.0,3.0,1.0,L 1,
iowa-state,2012.0,Big 12,5.0,2012-10-06,Sat,Away,NA,texas-christian,15.0,Big 12,W,37.0,23.0,4.0,1.0,W 1,
iowa-state,2012.0,Big 12,6.0,2012-10-13,Sat,Home,NA,kansas-state,6.0,Big 12,L,21.0,27.0,4.0,2.0,L 1,
iowa-state,2012.0,Big 12,7.0,2012-10-20,Sat,Away,NA,oklahoma-state,NA,Big 12,L,10.0,31.0,4.0,3.0,L 2,
iowa-state,2012.0,Big 12,8.0,2012-10-27,Sat,Home,NA,baylor,NA,Big 12,W,35.0,21.0,5.0,3.0,W 1,
iowa-state,2012.0,Big 12,9.0,2012-11-03,Sat,Home,NA,oklahoma,14.0,Big 12,L,20.0,35.0,5.0,4.0,L 1,
iowa-state,2012.0,Big 12,10.0,2012-11-10,Sat,Away,NA,texas,19.0,Big 12,L,7.0,33.0,5.0,5.0,L 2,
iowa-state,2012.0,Big 12,11.0,2012-11-17,Sat,Away,NA,kansas,NA,Big 12,W,51.0,23.0,6.0,5.0,W 1,
iowa-state,2012.0,Big 12,12.0,2012-11-23,Fri,Home,NA,west-virginia,NA,Big 12,L,24.0,31.0,6.0,6.0,L 1,
iowa-state,2012.0,Big 12,13.0,2012-12-31,Mon,Neutral,NA,tulsa,NA,CUSA,L,17.0,31.0,6.0,7.0,L 2,"Liberty Bowl (Liberty Bowl (Memphis, TN))"
iowa-state,2011.0,Big 12,1.0,2011-09-03,Sat,Home,NA,northern-iowa,NA,Non-Major,W,20.0,19.0,1.0,0.0,W 1,
iowa-state,2011.0,Big 12,2.0,2011-09-10,Sat,Home,NA,iowa,NA,Big Ten,W,44.0,41.0,2.0,0.0,W 2,
iowa-state,2011.0,Big 12,3.0,2011-09-16,Fri,Away,NA,connecticut,NA,Big East,W,24.0,20.0,3.0,0.0,W 3,
iowa-state,2011.0,Big 12,4.0,2011-10-01,Sat,Home,NA,texas,17.0,Big 12,L,14.0,37.0,3.0,1.0,L 1,
iowa-state,2011.0,Big 12,5.0,2011-10-08,Sat,Away,NA,baylor,25.0,Big 12,L,26.0,49.0,3.0,2.0,L 2,
iowa-state,2011.0,Big 12,6.0,2011-10-15,Sat,Away,NA,missouri,NA,Big 12,L,17.0,52.0,3.0,3.0,L 3,
iowa-state,2011.0,Big 12,7.0,2011-10-22,Sat,Home,NA,texas-am,17.0,Big 12,L,17.0,33.0,3.0,4.0,L 4,
iowa-state,2011.0,Big 12,8.0,2011-10-29,Sat,Away,NA,texas-tech,19.0,Big 12,W,41.0,7.0,4.0,4.0,W 1,
iowa-state,2011.0,Big 12,9.0,2011-11-05,Sat,Home,NA,kansas,NA,Big 12,W,13.0,10.0,5.0,4.0,W 2,
iowa-state,2011.0,Big 12,10.0,2011-11-18,Fri,Home,NA,oklahoma-state,2.0,Big 12,W,37.0,31.0,6.0,4.0,W 3,
iowa-state,2011.0,Big 12,11.0,2011-11-26,Sat,Away,NA,oklahoma,12.0,Big 12,L,6.0,26.0,6.0,5.0,L 1,
iowa-state,2011.0,Big 12,12.0,2011-12-03,Sat,Away,NA,kansas-state,16.0,Big 12,L,23.0,30.0,6.0,6.0,L 2,
iowa-state,2011.0,Big 12,13.0,2011-12-30,Fri,Neutral,NA,rutgers,NA,Big East,L,13.0,27.0,6.0,7.0,L 3,"Pinstripe Bowl (Pinstripe Bowl (Bronx, NY))"
iowa-state,2010.0,Big 12,1.0,2010-09-02,Thu,Home,NA,northern-illinois,NA,MAC,W,27.0,10.0,1.0,0.0,W 1,
iowa-state,2010.0,Big 12,2.0,2010-09-11,Sat,Away,NA,iowa,9.0,Big Ten,L,7.0,35.0,1.0,1.0,L 1,
iowa-state,2010.0,Big 12,3.0,2010-09-18,Sat,Away,NA,kansas-state,NA,Big 12,L,20.0,27.0,1.0,2.0,L 2,"Kansas City, MO"
iowa-state,2010.0,Big 12,4.0,2010-09-25,Sat,Home,NA,northern-iowa,NA,Non-Major,W,27.0,0.0,2.0,2.0,W 1,
iowa-state,2010.0,Big 12,5.0,2010-10-02,Sat,Home,NA,texas-tech,NA,Big 12,W,52.0,38.0,3.0,2.0,W 2,
iowa-state,2010.0,Big 12,6.0,2010-10-09,Sat,Home,NA,utah,10.0,MWC,L,27.0,68.0,3.0,3.0,L 1,
iowa-state,2010.0,Big 12,7.0,2010-10-16,Sat,Away,NA,oklahoma,6.0,Big 12,L,0.0,52.0,3.0,4.0,L 2,
iowa-state,2010.0,Big 12,8.0,2010-10-23,Sat,Away,NA,texas,22.0,Big 12,W,28.0,21.0,4.0,4.0,W 1,
iowa-state,2010.0,Big 12,9.0,2010-10-30,Sat,Home,NA,kansas,NA,Big 12,W,28.0,16.0,5.0,4.0,W 2,
iowa-state,2010.0,Big 12,10.0,2010-11-06,Sat,Home,NA,nebraska,9.0,Big 12,L,30.0,31.0,5.0,5.0,L 1,
iowa-state,2010.0,Big 12,11.0,2010-11-13,Sat,Away,NA,colorado,NA,Big 12,L,14.0,34.0,5.0,6.0,L 2,
iowa-state,2010.0,Big 12,12.0,2010-11-20,Sat,Home,NA,missouri,15.0,Big 12,L,0.0,14.0,5.0,7.0,L 3,
iowa-state,2009.0,Big 12,1.0,2009-09-03,Thu,Home,NA,north-dakota-state,NA,Non-Major,W,34.0,17.0,1.0,0.0,W 1,
iowa-state,2009.0,Big 12,2.0,2009-09-12,Sat,Home,NA,iowa,NA,Big Ten,L,3.0,35.0,1.0,1.0,L 1,
iowa-state,2009.0,Big 12,3.0,2009-09-19,Sat,Away,NA,kent-state,NA,MAC,W,34.0,14.0,2.0,1.0,W 1,
iowa-state,2009.0,Big 12,4.0,2009-09-26,Sat,Home,NA,army,NA,Ind,W,31.0,10.0,3.0,1.0,W 2,
iowa-state,2009.0,Big 12,5.0,2009-10-03,Sat,Away,NA,kansas-state,NA,Big 12,L,23.0,24.0,3.0,2.0,L 1,"Kansas City, MO"
iowa-state,2009.0,Big 12,6.0,2009-10-10,Sat,Away,NA,kansas,16.0,Big 12,L,36.0,41.0,3.0,3.0,L 2,
iowa-state,2009.0,Big 12,7.0,2009-10-17,Sat,Home,NA,baylor,NA,Big 12,W,24.0,10.0,4.0,3.0,W 1,
iowa-state,2009.0,Big 12,8.0,2009-10-24,Sat,Away,NA,nebraska,NA,Big 12,W,9.0,7.0,5.0,3.0,W 2,
iowa-state,2009.0,Big 12,9.0,2009-10-31,Sat,Away,NA,texas-am,NA,Big 12,L,10.0,35.0,5.0,4.0,L 1,
iowa-state,2009.0,Big 12,10.0,2009-11-07,Sat,Home,NA,oklahoma-state,18.0,Big 12,L,8.0,34.0,5.0,5.0,L 2,
iowa-state,2009.0,Big 12,11.0,2009-11-14,Sat,Home,NA,colorado,NA,Big 12,W,17.0,10.0,6.0,5.0,W 1,
iowa-state,2009.0,Big 12,12.0,2009-11-21,Sat,Away,NA,missouri,NA,Big 12,L,24.0,34.0,6.0,6.0,L 1,
iowa-state,2009.0,Big 12,13.0,2009-12-31,Thu,Neutral,NA,minnesota,NA,Big Ten,W,14.0,13.0,7.0,6.0,W 1,"Insight Bowl (Insight Bowl (Tempe, AZ))"
iowa-state,2008.0,Big 12,1.0,2008-08-28,Thu,Home,NA,south-dakota-state,NA,Non-Major,W,44.0,17.0,1.0,0.0,W 1,
iowa-state,2008.0,Big 12,2.0,2008-09-06,Sat,Home,NA,kent-state,NA,MAC,W,48.0,28.0,2.0,0.0,W 2,
iowa-state,2008.0,Big 12,3.0,2008-09-13,Sat,Away,NA,iowa,NA,Big Ten,L,5.0,17.0,2.0,1.0,L 1,
iowa-state,2008.0,Big 12,4.0,2008-09-20,Sat,Away,NA,nevada-las-vegas,NA,MWC,L,31.0,34.0,2.0,2.0,L 2,
iowa-state,2008.0,Big 12,5.0,2008-10-04,Sat,Home,NA,kansas,16.0,Big 12,L,33.0,35.0,2.0,3.0,L 3,
iowa-state,2008.0,Big 12,6.0,2008-10-11,Sat,Away,NA,baylor,NA,Big 12,L,10.0,38.0,2.0,4.0,L 4,
iowa-state,2008.0,Big 12,7.0,2008-10-18,Sat,Home,NA,nebraska,NA,Big 12,L,7.0,35.0,2.0,5.0,L 5,
iowa-state,2008.0,Big 12,8.0,2008-10-25,Sat,Home,NA,texas-am,NA,Big 12,L,35.0,49.0,2.0,6.0,L 6,
iowa-state,2008.0,Big 12,9.0,2008-11-01,Sat,Away,NA,oklahoma-state,9.0,Big 12,L,17.0,59.0,2.0,7.0,L 7,
iowa-state,2008.0,Big 12,10.0,2008-11-08,Sat,Away,NA,colorado,NA,Big 12,L,24.0,28.0,2.0,8.0,L 8,
iowa-state,2008.0,Big 12,11.0,2008-11-15,Sat,Home,NA,missouri,12.0,Big 12,L,20.0,52.0,2.0,9.0,L 9,
iowa-state,2008.0,Big 12,12.0,2008-11-22,Sat,Away,NA,kansas-state,NA,Big 12,L,30.0,38.0,2.0,10.0,L 10,
iowa-state,2007.0,Big 12,1.0,2007-08-30,Thu,Home,NA,kent-state,NA,MAC,L,14.0,23.0,0.0,1.0,L 1,
iowa-state,2007.0,Big 12,2.0,2007-09-08,Sat,Home,NA,northern-iowa,NA,Non-Major,L,13.0,24.0,0.0,2.0,L 2,
iowa-state,2007.0,Big 12,3.0,2007-09-15,Sat,Home,NA,iowa,NA,Big Ten,W,15.0,13.0,1.0,2.0,W 1,
iowa-state,2007.0,Big 12,4.0,2007-09-22,Sat,Away,NA,toledo,NA,MAC,L,35.0,36.0,1.0,3.0,L 1,
iowa-state,2007.0,Big 12,5.0,2007-09-29,Sat,Away,NA,nebraska,25.0,Big 12,L,17.0,35.0,1.0,4.0,L 2,
iowa-state,2007.0,Big 12,6.0,2007-10-06,Sat,Away,NA,texas-tech,NA,Big 12,L,17.0,42.0,1.0,5.0,L 3,
iowa-state,2007.0,Big 12,7.0,2007-10-13,Sat,Home,NA,texas,23.0,Big 12,L,3.0,56.0,1.0,6.0,L 4,
iowa-state,2007.0,Big 12,8.0,2007-10-20,Sat,Home,NA,oklahoma,4.0,Big 12,L,7.0,17.0,1.0,7.0,L 5,
iowa-state,2007.0,Big 12,9.0,2007-10-27,Sat,Away,NA,missouri,13.0,Big 12,L,28.0,42.0,1.0,8.0,L 6,
iowa-state,2007.0,Big 12,10.0,2007-11-03,Sat,Home,NA,kansas-state,NA,Big 12,W,31.0,20.0,2.0,8.0,W 1,
iowa-state,2007.0,Big 12,11.0,2007-11-10,Sat,Home,NA,colorado,NA,Big 12,W,31.0,28.0,3.0,8.0,W 2,
iowa-state,2007.0,Big 12,12.0,2007-11-17,Sat,Away,NA,kansas,4.0,Big 12,L,7.0,45.0,3.0,9.0,L 1,
iowa-state,2006.0,Big 12,1.0,2006-08-31,Thu,Home,NA,toledo,NA,MAC,W,45.0,43.0,1.0,0.0,W 1,
iowa-state,2006.0,Big 12,2.0,2006-09-09,Sat,Home,NA,nevada-las-vegas,NA,MWC,W,16.0,10.0,2.0,0.0,W 2,
iowa-state,2006.0,Big 12,3.0,2006-09-16,Sat,Away,NA,iowa,16.0,Big Ten,L,17.0,27.0,2.0,1.0,L 1,
iowa-state,2006.0,Big 12,4.0,2006-09-23,Sat,Away,NA,texas,7.0,Big 12,L,14.0,37.0,2.0,2.0,L 2,
iowa-state,2006.0,Big 12,5.0,2006-09-30,Sat,Home,NA,northern-iowa,NA,Non-Major,W,28.0,27.0,3.0,2.0,W 1,
iowa-state,2006.0,Big 12,6.0,2006-10-07,Sat,Home,NA,nebraska,22.0,Big 12,L,14.0,28.0,3.0,3.0,L 1,
iowa-state,2006.0,Big 12,7.0,2006-10-14,Sat,Away,NA,oklahoma,23.0,Big 12,L,9.0,34.0,3.0,4.0,L 2,
iowa-state,2006.0,Big 12,8.0,2006-10-21,Sat,Home,NA,texas-tech,NA,Big 12,L,26.0,42.0,3.0,5.0,L 3,
iowa-state,2006.0,Big 12,9.0,2006-10-28,Sat,Away,NA,kansas-state,NA,Big 12,L,10.0,31.0,3.0,6.0,L 4,
iowa-state,2006.0,Big 12,10.0,2006-11-04,Sat,Home,NA,kansas,NA,Big 12,L,10.0,41.0,3.0,7.0,L 5,
iowa-state,2006.0,Big 12,11.0,2006-11-11,Sat,Away,NA,colorado,NA,Big 12,L,16.0,33.0,3.0,8.0,L 6,
iowa-state,2006.0,Big 12,12.0,2006-11-18,Sat,Home,NA,missouri,NA,Big 12,W,21.0,16.0,4.0,8.0,W 1,
iowa-state,2005.0,Big 12,1.0,2005-09-03,Sat,Home,NA,illinois-state,NA,Non-Major,W,32.0,21.0,1.0,0.0,W 1,
iowa-state,2005.0,Big 12,2.0,2005-09-10,Sat,Home,NA,iowa,8.0,Big Ten,W,23.0,3.0,2.0,0.0,W 2,
iowa-state,2005.0,Big 12,3.0,2005-09-23,Fri,Away,22.0,army,NA,Ind,W,28.0,21.0,3.0,0.0,W 3,
iowa-state,2005.0,Big 12,4.0,2005-10-01,Sat,Away,23.0,nebraska,NA,Big 12,L,20.0,27.0,3.0,1.0,L 1,
iowa-state,2005.0,Big 12,5.0,2005-10-08,Sat,Home,NA,baylor,NA,Big 12,L,13.0,23.0,3.0,2.0,L 2,
iowa-state,2005.0,Big 12,6.0,2005-10-15,Sat,Away,NA,missouri,NA,Big 12,L,24.0,27.0,3.0,3.0,L 3,
iowa-state,2005.0,Big 12,7.0,2005-10-22,Sat,Home,NA,oklahoma-state,NA,Big 12,W,37.0,10.0,4.0,3.0,W 1,
iowa-state,2005.0,Big 12,8.0,2005-10-29,Sat,Away,NA,texas-am,NA,Big 12,W,42.0,14.0,5.0,3.0,W 2,
iowa-state,2005.0,Big 12,9.0,2005-11-05,Sat,Home,NA,kansas-state,NA,Big 12,W,45.0,17.0,6.0,3.0,W 3,
iowa-state,2005.0,Big 12,10.0,2005-11-12,Sat,Home,NA,colorado,22.0,Big 12,W,30.0,16.0,7.0,3.0,W 4,
iowa-state,2005.0,Big 12,11.0,2005-11-26,Sat,Away,NA,kansas,NA,Big 12,L,21.0,24.0,7.0,4.0,L 1,
iowa-state,2005.0,Big 12,12.0,2005-12-31,Sat,Neutral,NA,texas-christian,14.0,MWC,L,24.0,27.0,7.0,5.0,L 2,"Houston Bowl (Houston Bowl (Houston, TX))"
iowa-state,2004.0,Big 12,1.0,2004-09-04,Sat,Home,NA,northern-iowa,NA,Non-Major,W,23.0,0.0,1.0,0.0,W 1,
iowa-state,2004.0,Big 12,2.0,2004-09-11,Sat,Away,NA,iowa,16.0,Big Ten,L,10.0,17.0,1.0,1.0,L 1,
iowa-state,2004.0,Big 12,3.0,2004-09-18,Sat,Home,NA,northern-illinois,NA,MAC,W,48.0,41.0,2.0,1.0,W 1,
iowa-state,2004.0,Big 12,4.0,2004-10-02,Sat,Away,NA,oklahoma-state,25.0,Big 12,L,7.0,36.0,2.0,2.0,L 1,
iowa-state,2004.0,Big 12,5.0,2004-10-09,Sat,Home,NA,texas-am,NA,Big 12,L,3.0,34.0,2.0,3.0,L 2,
iowa-state,2004.0,Big 12,6.0,2004-10-16,Sat,Away,NA,colorado,NA,Big 12,L,14.0,19.0,2.0,4.0,L 3,
iowa-state,2004.0,Big 12,7.0,2004-10-23,Sat,Away,NA,baylor,NA,Big 12,W,26.0,25.0,3.0,4.0,W 1,
iowa-state,2004.0,Big 12,8.0,2004-10-30,Sat,Home,NA,kansas,NA,Big 12,W,13.0,7.0,4.0,4.0,W 2,
iowa-state,2004.0,Big 12,9.0,2004-11-06,Sat,Home,NA,nebraska,NA,Big 12,W,34.0,27.0,5.0,4.0,W 3,
iowa-state,2004.0,Big 12,10.0,2004-11-20,Sat,Away,NA,kansas-state,NA,Big 12,W,37.0,23.0,6.0,4.0,W 4,
iowa-state,2004.0,Big 12,11.0,2004-11-27,Sat,Home,NA,missouri,NA,Big 12,L,14.0,17.0,6.0,5.0,L 1,
iowa-state,2004.0,Big 12,12.0,2004-12-28,Tue,Neutral,NA,miami-oh,NA,MAC,W,17.0,13.0,7.0,5.0,W 1,"Independence Bowl (Independence Bowl (Shreveport, LA))"
iowa-state,2003.0,Big 12,1.0,2003-08-30,Sat,Home,NA,northern-iowa,NA,Non-Major,W,17.0,10.0,1.0,0.0,W 1,
iowa-state,2003.0,Big 12,2.0,2003-09-06,Sat,Home,NA,ohio,NA,MAC,W,48.0,20.0,2.0,0.0,W 2,
iowa-state,2003.0,Big 12,3.0,2003-09-13,Sat,Home,NA,iowa,23.0,Big Ten,L,21.0,40.0,2.0,1.0,L 1,
iowa-state,2003.0,Big 12,4.0,2003-09-27,Sat,Away,NA,northern-illinois,20.0,MAC,L,16.0,24.0,2.0,2.0,L 2,
iowa-state,2003.0,Big 12,5.0,2003-10-04,Sat,Home,NA,oklahoma,1.0,Big 12,L,7.0,53.0,2.0,3.0,L 3,
iowa-state,2003.0,Big 12,6.0,2003-10-11,Sat,Away,NA,texas-tech,NA,Big 12,L,21.0,52.0,2.0,4.0,L 4,
iowa-state,2003.0,Big 12,7.0,2003-10-18,Sat,Home,NA,texas,20.0,Big 12,L,19.0,40.0,2.0,5.0,L 5,
iowa-state,2003.0,Big 12,8.0,2003-10-25,Sat,Away,NA,nebraska,14.0,Big 12,L,0.0,28.0,2.0,6.0,L 6,
iowa-state,2003.0,Big 12,9.0,2003-11-08,Sat,Home,NA,kansas-state,NA,Big 12,L,0.0,45.0,2.0,7.0,L 7,
iowa-state,2003.0,Big 12,10.0,2003-11-15,Sat,Home,NA,colorado,NA,Big 12,L,10.0,44.0,2.0,8.0,L 8,
iowa-state,2003.0,Big 12,11.0,2003-11-22,Sat,Away,NA,kansas,NA,Big 12,L,7.0,36.0,2.0,9.0,L 9,
iowa-state,2003.0,Big 12,12.0,2003-11-29,Sat,Away,NA,missouri,NA,Big 12,L,7.0,45.0,2.0,10.0,L 10,
iowa-state,2002.0,Big 12,1.0,2002-08-24,Sat,Neutral,NA,florida-state,3.0,ACC,L,31.0,38.0,0.0,1.0,L 1,"Eddie Robinson Classic (Kansas City, MO)"
iowa-state,2002.0,Big 12,2.0,2002-08-31,Sat,Home,NA,kansas,NA,Big 12,W,45.0,3.0,1.0,1.0,W 1,
iowa-state,2002.0,Big 12,3.0,2002-09-07,Sat,Home,NA,tennessee-tech,NA,Non-Major,W,58.0,6.0,2.0,1.0,W 2,
iowa-state,2002.0,Big 12,4.0,2002-09-14,Sat,Away,NA,iowa,NA,Big Ten,W,36.0,31.0,3.0,1.0,W 3,
iowa-state,2002.0,Big 12,5.0,2002-09-21,Sat,Home,21.0,troy,NA,Ind,W,42.0,12.0,4.0,1.0,W 4,
iowa-state,2002.0,Big 12,6.0,2002-09-28,Sat,Home,19.0,nebraska,20.0,Big 12,W,36.0,14.0,5.0,1.0,W 5,
iowa-state,2002.0,Big 12,7.0,2002-10-12,Sat,Home,11.0,texas-tech,NA,Big 12,W,31.0,17.0,6.0,1.0,W 6,
iowa-state,2002.0,Big 12,8.0,2002-10-19,Sat,Away,9.0,oklahoma,2.0,Big 12,L,3.0,49.0,6.0,2.0,L 1,
iowa-state,2002.0,Big 12,9.0,2002-10-26,Sat,Away,17.0,texas,7.0,Big 12,L,10.0,21.0,6.0,3.0,L 2,
iowa-state,2002.0,Big 12,10.0,2002-11-02,Sat,Home,22.0,missouri,NA,Big 12,W,42.0,35.0,7.0,3.0,W 1,
iowa-state,2002.0,Big 12,11.0,2002-11-09,Sat,Away,21.0,kansas-state,12.0,Big 12,L,7.0,58.0,7.0,4.0,L 1,
iowa-state,2002.0,Big 12,12.0,2002-11-16,Sat,Away,NA,colorado,17.0,Big 12,L,27.0,41.0,7.0,5.0,L 2,
iowa-state,2002.0,Big 12,13.0,2002-11-23,Sat,Home,NA,connecticut,NA,Ind,L,20.0,37.0,7.0,6.0,L 3,
iowa-state,2002.0,Big 12,14.0,2002-12-31,Tue,Away,NA,boise-state,18.0,WAC,L,16.0,34.0,7.0,7.0,L 4,"Humanitarian Bowl (Humanitarian Bowl (Boise, ID))"
